index,name,place,price,经纬度,latitude,longitude
2124,成都时代印象,北东街1号（正成财富领地对面） ,0,"104.077144,30.671554",104.077144,30.671554
2125,成都新开寺街28号,新开寺街28号 ,9462,"104.077188,30.670593",104.077188,30.670593
2126,成都北新街58号院,北新街58号 ,8940,"104.077203,30.658174",104.077203,30.658174
2127,成都雅仕苑,龙王庙正街8号 ,0,"104.077239,30.649031",104.077239,30.649031
2128,成都省邮政局宿舍,燃灯寺北街63号 ,8306,"104.077304,30.662078",104.077304,30.662078
2129,成都世都大厦,北新街58号 ,0,"104.077348,30.658112",104.077348,30.658112
2130,成都凯莱国际寓所,致民路34号 ,0,"104.077365,30.642324",104.077365,30.642324
2131,成都华楠半岛,中和大道一段39号 ,0,"104.077378,30.548807",104.077378,30.548807
2132,成都棕南苑,科华北路151号 ,0,"104.077414,30.621772",104.077414,30.621772
2133,成都三益公,锦江春熙路北段新街后巷子10号 ,0,"104.077430,30.656587",104.07743,30.656587
2134,成都塞格广场,太升南路中路忠烈祠西街交接处 ,0,"104.077456,30.665248",104.077456,30.665248
2135,成都科华中路新10号院,科华中路新10号 ,7318,"104.077542,30.615093",104.077542,30.615093
2136,成都金港兴城,星辉西路4号 ,0,"104.077611,30.677536",104.077611,30.677536
2137,成都新南苑,下莲池街4号 ,0,"104.077631,30.646753",104.077631,30.646753
